代码	名称	最新价	涨跌额	涨跌幅	买入	卖出	昨收	今开	最高	最低	成交量/手	成交额/万	股吧
sz002625	光启技术	　19.44	+0.17	+0.882%	19.43	19.44	19.27	19.27	19.53	19.02	123,707	23,828.94	股吧
sz002635	安洁科技	　17.83	-0.72	-3.881%	17.82	17.83	18.55	18.55	18.65	17.63	99,627	17,906.60	股吧
sz002640	跨境通	　5.68	-0.21	-3.565%	5.68	5.69	5.89	5.92	5.92	5.60	266,485	15,201.48	股吧
sz002648	卫星石化	　25.33	-0.53	-2.049%	25.32	25.33	25.86	26.28	26.54	24.85	162,627	41,580.36	股吧
sz002653	海思科	　20.10	-0.62	-2.992%	20.09	20.10	20.72	20.72	20.79	20.00	22,368	4,534.08	股吧
sz002670	国盛金控	　12.80	-0.88	-6.433%	12.80	12.81	13.68	13.31	13.44	12.60	1,415,476	183,523.74	股吧
sz002683	宏大爆破	　34.97	+0.35	+1.011%	34.96	34.97	34.62	34.74	35.73	34.60	124,530	43,684.88	股吧
sz002690	美亚光电	　47.59	-0.83	-1.714%	47.59	47.61	48.42	48.60	49.12	47.58	26,575	12,833.63	股吧
sz002701	奥瑞金	　5.57	-0.09	-1.590%	5.57	5.58	5.66	5.67	5.88	5.52	289,940	16,431.25	股吧
sz002705	新宝股份	　43.02	+0.32	+0.749%	43.02	43.07	42.70	43.10	43.70	42.56	39,808	17,156.87	股吧
sz002709	天赐材料	　85.51	-1.47	-1.690%	85.50	85.51	86.98	85.80	86.90	84.25	122,273	104,543.88	股吧
sz002745	木林森	　13.94	-0.46	-3.194%	13.92	13.94	14.40	14.31	14.47	13.60	165,634	23,056.12	股吧
sz002791	坚朗五金	　143.83	+3.36	+2.392%	143.83	143.94	140.47	141.41	146.01	141.41	17,885	25,794.52	股吧
sz002797	第一创业	　10.15	+0.03	+0.296%	10.14	10.15	10.12	10.09	10.19	9.96	1,030,813	103,873.06	股吧
sz002807	江阴银行	　4.24	-0.08	-1.852%	4.23	4.24	4.32	4.28	4.32	4.20	219,654	9,333.85	股吧
sz002815	崇达技术	　15.50	-0.52	-3.246%	15.49	15.50	16.02	15.94	15.99	15.40	60,101	9,413.33	股吧
sz002818	富森美	　14.97	-0.75	-4.771%	14.97	14.98	15.72	15.70	15.70	14.86	47,858	7,254.11	股吧
sz002831	裕同科技	　27.33	-0.02	-0.073%	27.33	27.39	27.35	27.22	27.93	27.21	50,935	14,022.43	股吧
sz002839	张家港行	　6.11	-0.12	-1.926%	6.10	6.11	6.23	6.21	6.25	6.06	363,458	22,312.51	股吧
sz002867	周大生	　24.92	-0.81	-3.148%	24.92	24.93	25.73	26.00	26.00	24.65	40,700	10,210.43	股吧
sz002901	大博医疗	　70.15	-0.86	-1.211%	70.07	70.15	71.01	69.08	71.65	68.35	20,683	14,482.68	股吧
sz002920	德赛西威	　71.64	-0.73	-1.009%	71.64	71.65	72.37	71.99	73.37	71.30	31,008	22,352.38	股吧
sz002925	盈趣科技	　62.13	-2.04	-3.179%	62.13	62.22	64.17	64.40	64.64	61.81	21,496	13,537.09	股吧
sz002926	华西证券	　11.73	-0.20	-1.676%	11.73	11.74	11.93	11.93	11.98	11.62	238,683	28,120.88	股吧
sz002936	郑州银行	　3.82	-0.04	-1.036%	3.82	3.83	3.86	3.85	3.87	3.79	527,108	20,156.76	股吧
sz002941	新疆交建	　12.72	-0.15	-1.166%	12.71	12.72	12.87	12.85	12.90	12.57	45,768	5,799.21	股吧
sz002946	新乳业	　17.24	-0.80	-4.435%	17.23	17.24	18.04	18.10	18.19	17.10	69,889	12,246.21	股吧
sz002948	青岛银行	　5.82	-0.14	-2.349%	5.82	5.83	5.96	5.87	5.92	5.74	913,625	53,090.27	股吧
sz002957	科瑞技术	　21.71	-0.78	-3.468%	21.70	21.73	22.49	22.56	22.60	21.55	21,251	4,658.58	股吧
sz002966	苏州银行	　7.85	+0.12	+1.552%	7.84	7.85	7.73	7.71	7.85	7.69	390,092	30,381.20	股吧
sz002985	北摩高科	　171.44	-0.56	-0.326%	171.44	171.60	172.00	175.20	178.00	169.29	25,512	44,330.16	股吧
sz300001	特锐德	　24.78	-0.51	-2.017%	24.78	24.79	25.29	25.35	25.55	24.42	177,133	44,086.25	股吧
sz300002	神州泰岳	　5.43	-0.14	-2.513%	5.43	5.44	5.57	5.59	5.60	5.40	354,658	19,381.76	股吧
sz300009	安科生物	　14.71	-1.10	-6.958%	14.71	14.72	15.81	15.70	15.79	14.46	329,711	49,464.89	股吧
sz300010	豆神教育	　10.92	-0.48	-4.211%	10.91	10.92	11.40	11.42	11.49	10.71	228,684	25,170.85	股吧
sz300012	华测检测	　25.90	+0.10	+0.388%	25.88	25.90	25.80	25.77	26.30	25.68	177,395	46,122.74	股吧
sz300017	网宿科技	　6.92	-0.23	-3.217%	6.91	6.92	7.15	7.14	7.18	6.85	478,012	33,262.00	股吧
sz300024	机器人	　12.67	-0.38	-2.912%	12.67	12.68	13.05	13.10	13.10	12.55	145,361	18,537.80	股吧
sz300026	红日药业	　4.57	-0.21	-4.393%	4.56	4.57	4.78	4.76	4.78	4.51	462,455	21,286.47	股吧
sz300058	蓝色光标	　5.90	-0.12	-1.993%	5.90	5.91	6.02	6.05	6.05	5.83	378,265	22,326.41	股吧
sz300070	碧水源	　8.10	+0.06	+0.746%	8.10	8.11	8.04	8.03	8.19	7.97	252,445	20,380.79	股吧
sz300072	三聚环保	　5.97	-0.17	-2.769%	5.96	5.97	6.14	6.14	6.16	5.90	264,203	15,870.81	股吧
sz300088	长信科技	　9.58	-0.29	-2.938%	9.57	9.58	9.87	9.85	9.89	9.52	473,534	45,711.71	股吧
sz300113	顺网科技	　17.31	+0.52	+3.097%	17.30	17.31	16.79	16.80	17.38	16.35	116,624	19,580.19	股吧
sz300115	长盈精密	　23.91	-0.73	-2.963%	23.91	23.92	24.64	24.95	24.95	23.19	263,059	62,860.45	股吧
sz300133	华策影视	　6.68	-0.01	-0.149%	6.68	6.69	6.69	6.69	6.71	6.42	300,076	19,666.04	股吧
sz300134	大富科技	　11.00	-0.64	-5.498%	11.00	11.01	11.64	11.61	11.67	10.80	128,722	14,212.76	股吧
sz300146	汤臣倍健	　25.84	+0.15	+0.584%	25.84	25.88	25.69	25.69	26.76	25.51	267,676	70,188.50	股吧
sz300166	东方国信	　12.44	+0.19	+1.551%	12.43	12.44	12.25	12.24	12.44	12.16	179,745	22,134.54	股吧
sz300168	万达信息	　19.24	-2.42	-11.173%	19.24	19.26	21.66	21.41	21.90	19.20	364,778	73,801.67	股吧
sz300180	华峰超纤	　6.40	+0.06	+0.946%	6.40	6.41	6.34	6.28	6.45	6.23	230,315	14,608.34	股吧
sz300182	捷成股份	　4.85	-0.14	-2.806%	4.85	4.86	4.99	4.96	4.99	4.83	340,423	16,652.04	股吧
sz300207	欣旺达	　26.82	-1.42	-5.028%	26.82	26.83	28.24	28.15	28.34	26.76	256,243	69,981.04	股吧
sz300212	易华录	　26.92	-0.50	-1.823%	26.92	26.93	27.42	27.58	27.65	26.47	106,285	28,505.39	股吧
sz300223	北京君正	　100.00	+2.21	+2.260%	100.00	100.01	97.79	98.01	100.45	95.00	94,102	92,934.48	股吧
sz300244	迪安诊断	　35.06	-0.73	-2.040%	35.05	35.06	35.79	36.23	36.23	34.75	86,978	30,555.91	股吧
sz300257	开山股份	　13.61	-0.38	-2.716%	13.61	13.62	13.99	14.09	14.09	13.61	32,830	4,519.99	股吧
代码	名称	最新价	涨跌额	涨跌幅	买入	卖出	昨收	今开	最高	最低	成交量/手	成交额/万	股吧
sz300271	华宇软件	　25.21	-0.69	-2.664%	25.21	25.30	25.90	25.99	26.02	24.97	68,907	17,459.48	股吧
sz300274	阳光电源	　54.10	-2.28	-4.044%	54.10	54.11	56.38	56.38	57.24	53.51	442,526	243,422.93	股吧
sz300285	国瓷材料	　41.85	-0.82	-1.922%	41.84	41.85	42.67	42.70	42.90	41.20	93,461	39,189.68	股吧
sz300296	利亚德	　6.90	-0.33	-4.564%	6.90	6.91	7.23	7.20	7.20	6.85	672,508	46,992.00	股吧
sz300315	掌趣科技	　5.50	-0.30	-5.172%	5.50	5.51	5.80	5.79	5.80	5.40	1,184,661	65,532.55	股吧
sz300316	晶盛机电	　29.14	-0.51	-1.720%	29.13	29.14	29.65	30.33	30.68	28.94	270,766	80,687.96	股吧
sz300324	旋极信息	　4.43	-0.18	-3.905%	4.42	4.43	4.61	4.61	4.61	4.39	359,331	16,052.07	股吧
sz300357	我武生物	　66.12	-1.78	-2.622%	66.12	66.19	67.90	68.03	68.91	66.00	35,419	23,865.91	股吧
sz300376	易事特	　8.33	-0.31	-3.588%	8.32	8.33	8.64	8.70	8.82	8.16	558,776	46,957.08	股吧
sz300418	昆仑万维	　20.81	-1.08	-4.934%	20.81	20.82	21.89	21.89	21.92	20.65	256,693	54,089.64	股吧
sz300459	金科文化	　3.68	-0.14	-3.665%	3.68	3.69	3.82	3.86	3.86	3.66	826,864	30,682.61	股吧
sz300463	迈克生物	　44.89	-1.21	-2.625%	44.89	45.16	46.10	46.24	46.88	44.89	58,946	27,008.01	股吧
sz300474	景嘉微	　61.74	+2.29	+3.852%	61.74	62.00	59.45	59.35	62.79	58.65	73,697	45,345.87	股吧
sz300482	万孚生物	　74.08	-0.17	-0.229%	74.07	74.08	74.25	74.00	75.49	73.80	40,661	30,395.84	股吧
sz300496	中科创达	　98.46	-1.73	-1.727%	98.45	98.46	100.19	100.49	100.78	97.35	67,875	67,217.09	股吧
sz300595	欧普康视	　77.14	+1.08	+1.420%	77.10	77.14	76.06	76.07	77.86	75.68	54,315	41,865.10	股吧
sz300618	寒锐钴业	　71.33	-1.97	-2.688%	71.33	71.35	73.30	74.11	74.78	70.89	89,353	64,462.84	股吧
sz300630	普利制药	　41.01	-0.58	-1.395%	41.01	41.14	41.59	41.93	42.30	40.57	31,958	13,176.82	股吧
sz300699	光威复材	　78.40	-1.50	-1.877%	78.05	78.40	79.90	79.74	80.38	77.06	61,506	48,282.43	股吧
